,Unnamed: 0,id,segment_id,label_topic,aspect,opinion,sentiment
3675,,294.0,12.0,5.0,offroad,one of the new wonders,pos
3676,,294.0,12.0,5.0,visibility,not ideal,neg
3677,1128.0,294.0,13.0,9.0,chasis,teeter totter,neu
3678,1129.0,294.0,14.0,9.0,chasis,very rigid,pos
3679,1130.0,294.0,15.0,6.0,brand,very familiar,pos
3680,1131.0,294.0,16.0,2.0,front grill,new design language,pos
3681,,294.0,16.0,2.0,front grill,big,pos
3682,,294.0,16.0,2.0,front grill,XL,pos
3683,,294.0,16.0,2.0,grill,big,pos
3684,1132.0,294.0,17.0,1.0,front,double XL,pos
3685,,294.0,17.0,1.0,inside,pretty much classic,pos
3686,,294.0,17.0,1.0,digital dash,new,pos
3687,,294.0,17.0,1.0,display,very big,pos
3688,,294.0,17.0,1.0,gear selector,funky,neg
3689,,294.0,17.0,1.0,gear selector,never fallen in love,neg
3690,,294.0,17.0,1.0,controls,whole bunch of different,pos
3691,1133.0,294.0,18.0,3.0,headroom,plenty of,pos
3692,,294.0,18.0,3.0,sunroof,massive,pos
3693,,294.0,18.0,3.0,sunroof,stretches all the way back,pos
3694,,294.0,18.0,3.0,room,plenty of,pos
3695,,294.0,18.0,3.0,back,see five people in relative comfort,pos
3696,1134.0,294.0,19.0,9.0,room,generous look,pos
3697,,294.0,19.0,9.0,back,lot of space,pos
3698,,294.0,19.0,9.0,backpacks,two big,neu
3699,,294.0,19.0,9.0,split gate,love,pos
3700,,294.0,19.0,9.0,split gate,really great for offroading,pos
3701,,294.0,19.0,9.0,split gate,really great for overlanding,pos
3702,,294.0,19.0,9.0,height,lowered,neu
3703,,294.0,19.0,9.0,split gate height,squats far down,neu
3704,,294.0,19.0,9.0,split gate height,pets can get in,pos
3705,,294.0,19.0,9.0,split gate,incredible,pos
3706,,294.0,19.0,9.0,split gate,really thoughtful,pos
3707,,294.0,19.0,9.0,split gate,can lower,pos
3708,,294.0,19.0,9.0,split gate,can raise for offroad,pos
3709,,294.0,19.0,9.0,air suspension,probably not the suspension you want,neg
3710,1135.0,294.0,20.0,6.0,water porting,not the vehicle to go across,neg
3711,1136.0,294.0,21.0,8.0,-,-,-
3712,1137.0,294.0,22.0,4.0,river,not the vehicle you'd want to take across,neg
3713,,294.0,22.0,4.0,offroad,not as good as Land Rover,neg
3714,,294.0,22.0,4.0,offroad,not as good as Range Rover,neg
3715,,294.0,22.0,4.0,car,heritage of onroad driving,pos
3716,,294.0,22.0,4.0,woods,not have any problems,pos
3717,,294.0,22.0,4.0,woods,hgets a little dusty and mudy,neu
3718,,294.0,22.0,4.0,mountains,just fine,pos
3719,,294.0,22.0,4.0,snow storm,just fine,pos
3720,,294.0,22.0,4.0,offroad,not the ultimate machine,neg
3721,,294.0,22.0,4.0,serious offroad,may want to stick to German cars,pos
3722,1138.0,294.0,23.0,6.0,-,-,-
3723,1139.0,295.0,1.0,6.0,-,-,-
3724,1140.0,295.0,2.0,2.0,looks,similar to outgoing car,pos
3725,,295.0,2.0,2.0,wheelbase,stretched,neu
3726,,295.0,2.0,2.0,length,more,neu
3727,,295.0,2.0,2.0,car,wider,neu
3728,,295.0,2.0,2.0,roof line,sleek,pos
3729,,295.0,2.0,2.0,roof line,lowered by 0.1 inch,pos
3730,,295.0,2.0,2.0,inside,more room,pos
3731,1141.0,295.0,3.0,6.0,-,-,-
3732,1142.0,295.0,4.0,7.0,price,starts little bit less,pos
3733,1143.0,295.0,5.0,6.0,crossover,more traditional,neu
3734,,295.0,5.0,6.0,design,sleek,pos
3735,,295.0,5.0,6.0,performance,high,pos
3736,,295.0,5.0,6.0,car,luxury machine,pos
3737,,295.0,5.0,6.0,competition,quite a bit,pos
3738,,295.0,5.0,6.0,X line up,very popular,pos
3739,,295.0,5.0,6.0,hood,progress,pos
3740,1144.0,295.0,6.0,0.0,drive,all wheel,neu
3741,,295.0,6.0,0.0,torque,lot more,pos
3742,1145.0,295.0,7.0,2.0,cockpit,typical BMW,neu
3743,,295.0,7.0,2.0,cockpit,really good,pos
3744,,295.0,7.0,2.0,driving dynamics,pride themselves,pos
3745,,295.0,7.0,2.0,feel behind the steering,pride themselves,pos
3746,1146.0,295.0,8.0,3.0,seat,plenty of adjustments,pos
3747,,295.0,8.0,3.0,steering,telescoping,pos
3748,,295.0,8.0,3.0,seat,bolstering adjustment,pos
3749,,295.0,8.0,3.0,steering,wheel up and down adjustment,pos
3750,1147.0,295.0,9.0,1.0,steering wheel,really comfortable behind the wheel,pos
3751,,295.0,9.0,1.0,equipment,more standard,pos
3752,1148.0,295.0,10.0,5.0,navigation,standard,neu
3753,,295.0,10.0,5.0,apple carplay,standard,neu
3754,,295.0,10.0,5.0,driver assisstance technology,standard,neu
3755,1149.0,295.0,11.0,3.0,car,about performance,pos
3756,,295.0,11.0,3.0,car,about style,pos
3757,,295.0,11.0,3.0,car,about luxury,pos
3758,,295.0,11.0,3.0,leg room,very limited,neg
3759,,295.0,11.0,3.0,headroom,head touching ceiling,neg
3760,,295.0,11.0,3.0,roof,sunroof,neu
3761,,295.0,11.0,3.0,back legroom,stretched,pos
3762,,295.0,11.0,3.0,back,little bit more space,pos
3763,,295.0,11.0,3.0,legroom,car not about,neg
3764,,295.0,11.0,3.0,headroom,car not about,neg
3765,1150.0,295.0,12.0,2.0,headroom,premium,pos
3766,,295.0,12.0,2.0,car,all about style,neg
3767,,295.0,12.0,2.0,utility,car not about,neg
3768,1151.0,295.0,13.0,3.0,back,comfortable for kids,neu
3769,1152.0,295.0,14.0,9.0,capacity,little more,pos
3770,,295.0,14.0,9.0,cargo volume,one more cubic foot,pos
3771,,295.0,14.0,9.0,rear seats,folding,pos
3772,,295.0,14.0,9.0,rear seats,favorite utility feature,pos
3773,,295.0,14.0,9.0,middle section,can fold,pos
3774,,295.0,14.0,9.0,boot,put skies,pos
3775,1153.0,295.0,15.0,6.0,-,-,-
3776,1154.0,295.0,16.0,0.0,engine,magic,pos
3777,,295.0,16.0,0.0,entire engine lineup,magic,pos
3778,,295.0,16.0,0.0,engine,quicker,pos
3779,,295.0,16.0,0.0,engine,more fuel efficient,pos
3780,,295.0,16.0,0.0,0 to 60 time,0.1 seconds quicker,pos
3781,,295.0,16.0,0.0,fuel economy,improved dramatically,pos
3782,,295.0,16.0,0.0,mpg,improvement,pos
3783,,295.0,16.0,0.0,acceleration,faster,pos
3784,,295.0,16.0,0.0,fuel economy,better,pos
3785,,295.0,16.0,0.0,engine,have your cake and eat it too,pos
3786,1155.0,295.0,17.0,2.0,design,more emotional,pos
3787,,295.0,17.0,2.0,roof line,stylish,pos
3788,,295.0,17.0,2.0,roof line,changed,neu
3789,,295.0,17.0,2.0,tail lamps,nice,pos
3790,,295.0,17.0,2.0,tail lamps,led,neu
3791,1156.0,295.0,18.0,7.0,F40 i X Dr,maximum performance,pos
3792,1157.0,295.0,19.0,9.0,BMW 360 degree surround camera,real love,pos
3793,,295.0,19.0,9.0,BMW 360 degree surround camera,can change angles,pos
3794,1158.0,295.0,20.0,2.0,design,not enough to differentiate the new X1 from the old,neu
3795,,295.0,20.0,2.0,front,not enough to differentiate the new X1 from the old,neu
3796,1159.0,295.0,21.0,9.0,looks,very similar to old X1,neu
3797,,295.0,21.0,9.0,rear headrooms,decreased,neg
3798,,295.0,21.0,9.0,roof,slope in style,neu
3799,1160.0,295.0,22.0,8.0,360 degree camera system,really cool,pos
3800,,295.0,22.0,8.0,backup camera,really reallistic picture,pos
3801,1161.0,295.0,23.0,1.0,-,-,-
3802,1162.0,295.0,24.0,7.0,-,-,-
3803,1163.0,295.0,25.0,1.0,Wifi connectivity,not standard,neg
3804,,295.0,25.0,1.0,Wireless charging,not standard,neg
3805,,295.0,25.0,1.0,Wifi connectivity,love,pos
3806,,295.0,25.0,1.0,Wireless charging,love,pos
3807,1164.0,295.0,26.0,5.0,safety kit,relective jacket,neu
3808,,295.0,26.0,5.0,safety kit,strange,neu
3809,,295.0,26.0,5.0,safety kit,very German,neu
3810,1165.0,295.0,27.0,2.0,-,-,-
3811,1166.0,295.0,28.0,6.0,looks,really cool,pos
3812,1167.0,295.0,29.0,2.0,badges,all over the place,neu
3813,1168.0,295.0,30.0,8.0,I drive system,latest version,pos
3814,,295.0,30.0,8.0,voice recognition,more natural,pos
3815,,295.0,30.0,8.0,voice recognition,works for me,pos
3816,1169.0,295.0,31.0,8.0,-,-,-
3817,1170.0,295.0,32.0,0.0,performance,additional,neu
3818,,295.0,32.0,0.0,style,maximum,pos
3819,1171.0,295.0,33.0,2.0,differential,limited slip,neu
3820,1172.0,295.0,34.0,4.0,dynamic handling package,limits lean,pos
3821,,295.0,34.0,4.0,corners,limits,pos
3822,,295.0,34.0,4.0,ride,sweet,pos
3823,1173.0,295.0,35.0,7.0,-,-,-
3824,1174.0,295.0,36.0,6.0,-,-,-
3825,1175.0,296.0,1.0,6.0,car,latest BMW variant,pos
3826,1176.0,296.0,2.0,0.0,car,sexier A3 series,pos
3827,,296.0,2.0,0.0,car,unique,pos
3828,1177.0,296.0,3.0,0.0,0 to 60,a full second faster,pos
3829,,296.0,3.0,0.0,0 to 60,mile above sea level,neu
3830,,296.0,3.0,0.0,0 to 60,less power,neu
3831,,296.0,3.0,0.0,0 to 60,less air density,neu
3832,1178.0,296.0,4.0,2.0,height,lower,neu
3833,,296.0,4.0,2.0,car,superior,pos
3834,1179.0,296.0,5.0,3.0,headroom,lot less in back,neg
3835,,296.0,5.0,3.0,back,not want to spend lot of time,neg
3836,1180.0,296.0,6.0,9.0,-,-,-
3837,1181.0,296.0,7.0,2.0,windows,no frames,pos
3838,,296.0,7.0,2.0,look,sexier coop,pos
3839,1182.0,296.0,8.0,4.0,-,-,-
3840,1183.0,296.0,9.0,6.0,car,wide,neu
3841,,296.0,9.0,6.0,footprint,bigger,pos
3842,,296.0,9.0,6.0,handle,little bit better,pos
3843,,296.0,9.0,6.0,weight distribution,little bit more to the rear,neu
3844,,296.0,9.0,6.0,weight distribution,ideal 50 50,pos
3845,,296.0,9.0,6.0,handle,little bit better on track,pos
3846,1184.0,296.0,10.0,4.0,tires,aggressive,pos
3847,,296.0,10.0,4.0,weight distribution,hopefully ideal 50 50,pos
3848,,296.0,10.0,4.0,turbo power,comes out right away,pos
3849,,296.0,10.0,4.0,steering,sharp,pos
3850,,296.0,10.0,4.0,steering,electric,neu
3851,,296.0,10.0,4.0,steering,simulating the field,pos
3852,1185.0,296.0,11.0,4.0,steering,electric,neu
3853,,296.0,11.0,4.0,steering,tad disconnected,neg
3854,,296.0,11.0,4.0,steering,would want a little more field,neg
3855,1186.0,296.0,12.0,0.0,engine,all the rage,pos
3856,,296.0,12.0,0.0,torque,just incredible amount,pos
3857,,296.0,12.0,0.0,displacement,norm,neu
3858,1187.0,296.0,13.0,7.0,technology price,considerable chunk of change,neg
3859,,296.0,13.0,7.0,technology price,oh my,neu
3860,1188.0,296.0,14.0,4.0,brakes,feel really strong,pos
3861,1189.0,296.0,15.0,0.0,suspension,really strong,pos
3862,,296.0,15.0,0.0,power,all that,pos
3863,,296.0,15.0,0.0,torque,all that,pos
3864,1190.0,296.0,16.0,4.0,limit,right,pos
3865,,296.0,16.0,4.0,power,really great,pos
3866,,296.0,16.0,4.0,brakes,hit really hard,pos
3867,1191.0,296.0,17.0,6.0,car,different flavour of BMW,pos
3868,,296.0,17.0,6.0,engine,gem of,pos
3869,1192.0,297.0,1.0,6.0,-,-,-
3870,1193.0,297.0,2.0,7.0,-,-,-
3871,1194.0,297.0,3.0,1.0,infotaintment system,five different ways to interact,pos
3872,,297.0,3.0,1.0,car,everything interchangeable,pos
3873,,297.0,3.0,1.0,technology,full of,pos
3874,,297.0,3.0,1.0,car,double down on luxury,pos
3875,,297.0,3.0,1.0,gesture control,interesting,pos
3876,1195.0,297.0,4.0,8.0,technology,crammed full of cutting edge technology,pos
3877,1196.0,297.0,5.0,0.0,torque,definition of a wave,pos
3878,1197.0,297.0,6.0,0.0,BMW launch control,little nervous,neg
3879,,297.0,6.0,0.0,BMW launch control,been a nightmare,neg
3880,,297.0,6.0,0.0,BMW launch control,was really easy,pos
3881,,297.0,6.0,0.0,0 to 60 run,was really easy,pos
3882,1198.0,297.0,7.0,0.0,torque,wave of,pos
3883,,297.0,7.0,0.0,torque,very impressive,pos
3884,,297.0,7.0,0.0,weight,heavy,neu
3885,1199.0,297.0,8.0,6.0,technology,tons of,pos
3886,,297.0,8.0,6.0,weight,magically reduced,pos
3887,,297.0,8.0,6.0,body,expensive metals,pos
3888,1200.0,297.0,9.0,4.0,drive modes,fewer than four,neg
3889,,297.0,9.0,4.0,sport mode,lean towards comfort and luxury,pos
3890,,297.0,9.0,4.0,comfort mode,Rolls Royce like super,pos
3891,1201.0,297.0,10.0,3.0,-,-,-
3892,1202.0,297.0,11.0,4.0,car,ultimately comfort,pos
3893,,297.0,11.0,4.0,comfort ICO plus,all changes,pos
3894,,297.0,11.0,4.0,comfort mode,Rolls royce like,pos
3895,,297.0,11.0,4.0,car,not go into ultimate driving machine,neg
3896,1203.0,297.0,12.0,3.0,s class,rather be in driver seat,pos
3897,,297.0,12.0,3.0,s class driving experience,much more satisfying,pos
3898,,297.0,12.0,3.0,BMW backseat,would rather be in back seat,pos
3899,1204.0,297.0,13.0,1.0,-,-,-
3900,1205.0,297.0,14.0,3.0,control,iPad like,pos
3901,,297.0,14.0,3.0,comfort,ultimate,pos
3902,,297.0,14.0,3.0,leg room,ultimate,pos
3903,,297.0,14.0,3.0,seat,massaging,pos
3904,1206.0,297.0,15.0,1.0,car,all about business level,pos
3905,,297.0,15.0,1.0,car,higher luxury,pos
3906,,297.0,15.0,1.0,car,higher comfort,pos
3907,1207.0,297.0,16.0,4.0,-,-,-
3908,1208.0,297.0,17.0,3.0,-,-,-
3909,1209.0,297.0,18.0,2.0,design,classic BMW,pos
3910,,297.0,18.0,2.0,design,love,pos
3911,,297.0,18.0,2.0,design,a little too busy,neg
3912,,297.0,18.0,2.0,Mercedes-Benz  design,more holistic,pos
3913,,297.0,18.0,2.0,Mercedes-Benz  design,bit more striking,pos
3914,,297.0,18.0,2.0,Mercedes-Benz  design,little bit more road presence,pos
3915,,297.0,18.0,2.0,wheelbase,long,pos
3916,,297.0,18.0,2.0,car,better looking,pos
3917,1210.0,297.0,19.0,1.0,button,little,neu
3918,,297.0,19.0,1.0,button,looks like a perfume bottle,pos
3919,,297.0,19.0,1.0,smell,car just wasps fresh scented air,pos
3920,,297.0,19.0,1.0,smell,spring fresh,pos
3921,,297.0,19.0,1.0,smell,little extra lightness,pos
3922,1211.0,297.0,20.0,7.0,buy,go for s class more,pos
3923,,297.0,20.0,7.0,s class front seat,like more than back,pos
3924,1212.0,297.0,21.0,1.0,BMW technology,nothing wrong,pos
3925,,297.0,21.0,1.0,BMW technology,Harry Porter like Magic Wand,pos
3926,,297.0,21.0,1.0,BMW technology,piled on top of technology on top of technology,pos
3927,,297.0,21.0,1.0,Mercedes technology,more baked in,neu
3928,,297.0,21.0,1.0,Mercedes technology,not bad,neu
3929,1213.0,297.0,22.0,6.0,-,-,-
3930,1214.0,297.0,23.0,6.0,-,-,-
3931,1215.0,297.0,24.0,3.0,-,-,-
3932,1216.0,298.0,1.0,6.0,size,much larger,pos
3933,,298.0,1.0,6.0,trunk,great,pos
3934,1217.0,298.0,2.0,9.0,trunk,giant,pos
3935,,298.0,2.0,9.0,car,works,pos
3936,,298.0,2.0,9.0,car,hybrid between station wagon crossover sedan,pos
3937,,298.0,2.0,9.0,room,unique,pos
3938,,298.0,2.0,9.0,room,lot more room,pos
3939,1218.0,298.0,3.0,3.0,back seat,more room than seven series,pos
3940,,298.0,3.0,3.0,back,lot more room,pos
3941,1219.0,298.0,4.0,1.0,open the bonnet,very unique,pos
3942,1220.0,298.0,5.0,0.0,engine,quick,pos
3943,,298.0,5.0,0.0,engine,two variations,pos
3944,,298.0,5.0,0.0,engine,fast,pos
3945,1221.0,298.0,6.0,2.0,air intake,funky feature,neg
3946,,298.0,6.0,2.0,air intake GT-R,dysfunctional,neg
3947,,298.0,6.0,2.0,BMW air intake,like,pos
3948,,298.0,6.0,2.0,BMW air intake,looks cool,pos
3949,1222.0,298.0,7.0,2.0,car,wider,pos
3950,,298.0,7.0,2.0,car,longer,pos
3951,,298.0,7.0,2.0,height,taller,pos
3952,,298.0,7.0,2.0,functionality,lot of,pos
3953,,298.0,7.0,2.0,utility,lot of,pos
3954,1223.0,298.0,8.0,7.0,weight,heavier,pos
3955,1224.0,298.0,9.0,3.0,seating,sitting in essence behind the mountain crossover,pos
3956,1225.0,298.0,10.0,9.0,headroom,lot more,pos
3957,,298.0,10.0,9.0,sunroof,enormous,pos
3958,1226.0,298.0,11.0,6.0,car,feels like puffed out standard three series,neu
3959,1227.0,298.0,12.0,2.0,interior,not in love,neg
3960,,298.0,12.0,2.0,interior,feels like BMW,neu
3961,,298.0,12.0,2.0,plastics,feel little bit cheap,neg
3962,,298.0,12.0,2.0,door handle,feel little bit cheap,neg
3963,,298.0,12.0,2.0,interior,very logical,pos
3964,,298.0,12.0,2.0,interior,very mechanical,pos
3965,,298.0,12.0,2.0,interior,very BMW,pos
3966,1228.0,298.0,13.0,1.0,seats,20 different ways to adjust,pos
3967,,298.0,13.0,1.0,seats,30 70 split,neu
3968,,298.0,13.0,1.0,seats,50 50 split,neu
3969,,298.0,13.0,1.0,seats,fold down,pos
3970,,298.0,13.0,1.0,back,giant enormous room,pos
3971,1229.0,298.0,14.0,2.0,car,bit schizophrenic,neu
3972,,298.0,14.0,2.0,spoiler button,coolest feature,pos
3973,,298.0,14.0,2.0,spoiler,little,neu
3974,,298.0,14.0,2.0,spoiler,says all about speed,pos
3975,1230.0,298.0,15.0,9.0,hatchback,flips open,pos
3976,,298.0,15.0,9.0,boot capacity,queen sized bed,pos
3977,,298.0,15.0,9.0,BMW,meant for carving canyons,neu
3978,,298.0,15.0,9.0,BMW,meant for carrying stuff,pos
3979,1231.0,298.0,16.0,4.0,steering,rather numb,neg
3980,,298.0,16.0,4.0,paddle shifters,best feature,pos
3981,,298.0,16.0,4.0,paddle shifters,exquisite,pos
3982,,298.0,16.0,4.0,shifts,like there is no tomorrow,pos
3983,,298.0,16.0,4.0,shifts,unusual,pos
3984,,298.0,16.0,4.0,functionality,this much,pos
3985,1232.0,298.0,17.0,4.0,comfort mode,comfortable,pos
3986,,298.0,17.0,4.0,sport plus mode,everything tightens up,pos
3987,,298.0,17.0,4.0,sport plus mode,steering becomes sharper,pos
3988,,298.0,17.0,4.0,sport plus mode,car becomes more sporty,pos
3989,1233.0,298.0,18.0,1.0,I drive,latest version,pos
3990,,298.0,18.0,1.0,I drive,improving,pos
3991,,298.0,18.0,1.0,I drive,getting better,pos
3992,1234.0,298.0,19.0,8.0,I drive,still not a huge fan,neg
3993,,298.0,19.0,8.0,user interface,not love,neg
3994,,298.0,19.0,8.0,buttons,little,neu
3995,,298.0,19.0,8.0,buttons,lot of,neg
3996,,298.0,19.0,8.0,toggle switches,lot of ways,neg
3997,,298.0,19.0,8.0,sub menus,lot of,neg
3998,,298.0,19.0,8.0,system,very functional,pos
3999,,298.0,19.0,8.0,system,very complicated,neg
4000,,298.0,19.0,8.0,system,not incredibly intuitive,neg
4001,,298.0,19.0,8.0,functionality,lot of,pos
4002,,298.0,19.0,8.0,functionality,love,pos
4003,,298.0,19.0,8.0,system,very logical,pos
4004,,298.0,19.0,8.0,system,very straightforward,pos
4005,,298.0,19.0,8.0,system,less user friendly,neg
4006,,298.0,19.0,8.0,system,more functionality,neu
4007,,298.0,19.0,8.0,system,falls in between,neu
4008,,298.0,19.0,8.0,system,give a 5 on functionality slash user friendliness scale,neu
4009,1235.0,298.0,20.0,3.0,station wagon,all the functionality,pos
4010,,298.0,20.0,3.0,station wagon,less room GT-R,neg
4011,1236.0,298.0,21.0,1.0,room,of mordern crossover,neu
4012,,298.0,21.0,1.0,utility,of mordern crossover,pos
4013,,298.0,21.0,1.0,functionality,of mordern crossover,pos
4014,1237.0,298.0,22.0,4.0,wagon,little bit sharper,pos
4015,,298.0,22.0,4.0,wagon,little bit more dial,neu
4016,,298.0,22.0,4.0,wagon,slower,neu
4017,,298.0,22.0,4.0,wagon,lighter,pos
4018,,298.0,22.0,4.0,wagon,better,pos
4019,1238.0,298.0,23.0,6.0,drive,5000 miles without issues except gas,pos
4020,1239.0,300.0,1.0,6.0,car,brand new,pos
4021,,300.0,1.0,6.0,looks,sexy,pos
4022,,300.0,1.0,6.0,looks,gorgeous,pos
4023,,300.0,1.0,6.0,drive,all wheel,neu
4024,1240.0,300.0,2.0,0.0,sound,something that bagman would have composed himself .,pos
4025,,300.0,2.0,0.0,engine,best of all,pos
4026,,300.0,2.0,0.0,engine,safe stuffed,pos
4027,1241.0,300.0,3.0,6.0,-,-,-
4028,1242.0,300.0,4.0,6.0,-,-,-
4029,1243.0,300.0,5.0,3.0,comfort,extremely comfortable,pos
4030,,300.0,5.0,3.0,seats,really nice,pos
4031,1244.0,300.0,6.0,2.0,interiors,nicest,pos
4032,,300.0,6.0,2.0,stitching,French,neu
4033,,300.0,6.0,2.0,dashboard,mordern,pos
4034,,300.0,6.0,2.0,interior,cool,pos
4035,,300.0,6.0,2.0,interior,chic,pos
4036,,300.0,6.0,2.0,interior,very impressive,pos
4037,1245.0,300.0,7.0,9.0,sunroof,panoramic,pos
4038,1246.0,300.0,8.0,1.0,-,-,-
4039,1247.0,300.0,9.0,6.0,seating,low compared to door panels,neu
4040,,300.0,9.0,6.0,car,ultimate G T cruiser,pos
4041,1248.0,300.0,10.0,2.0,view,can see outward sculpture and shape,pos
4042,,300.0,10.0,2.0,hood,beautifully scalloped,pos
4043,,300.0,10.0,2.0,looks,best looking in BMW fleet,pos
4044,1249.0,300.0,11.0,0.0,engine,magic happens,pos
4045,,300.0,11.0,0.0,size,little bit big,pos
4046,,300.0,11.0,0.0,weight,heavy,neu
4047,,300.0,11.0,0.0,size,big,neu
4048,,300.0,11.0,0.0,engine,big,pos
4049,1250.0,300.0,12.0,6.0,weight,over two ton,pos
4050,,300.0,12.0,6.0,weight,heavier,pos
4051,1251.0,300.0,13.0,3.0,car,grand touring,neu
4052,,300.0,13.0,3.0,comfort,not really meant for four adults,neg
4053,,300.0,13.0,3.0,seat,something quite cool,pos
4054,,300.0,13.0,3.0,room,big enough,pos
4055,,300.0,13.0,3.0,seat,dugout scallops,pos
4056,,300.0,13.0,3.0,seat,pretty well back here,pos
4057,,300.0,13.0,3.0,seat,takes a long time to get back,pos
4058,1252.0,300.0,14.0,4.0,ride,easily controlled,pos
4059,,300.0,14.0,4.0,handling,easily controlled,pos
4060,,300.0,14.0,4.0,comfort,like exhales,pos
4061,,300.0,14.0,4.0,sport,everything tightens up like ready to pop,pos
4062,,300.0,14.0,4.0,ride,one of the best easily,pos
4063,1253.0,300.0,15.0,6.0,drive,all wheel,neu
4064,,300.0,15.0,6.0,competition,only a handful,neu
4065,,300.0,15.0,6.0,transmission,offers manual,neu
4066,1254.0,300.0,16.0,0.0,weight,heavy,neu
4067,,300.0,16.0,0.0,0 to 60 time,just a tick over 5 seconds,neu
4068,,300.0,16.0,0.0,0 to 60 time,Wow,pos
4069,,300.0,16.0,0.0,fuel economy,thirsty thirsty car,neg
4070,1255.0,300.0,17.0,7.0,price,lot of money,neg
4071,,300.0,17.0,7.0,engine note,lot of,neg
4072,,300.0,17.0,7.0,economy value,don't buy,neg
4073,,300.0,17.0,7.0,competition,so few,neu
4074,,300.0,17.0,7.0,engine note,could do a lot worse,neg
4075,1256.0,300.0,18.0,6.0,-,-,-
4076,1257.0,300.0,19.0,1.0,hood latches,awesome,pos
4077,,300.0,19.0,1.0,safety,stickers to prevent you from being impaled,neu
4078,,300.0,19.0,1.0,car,German,neu
4079,1258.0,300.0,20.0,6.0,-,-,-
4080,1259.0,301.0,1.0,7.0,price,least expensive,pos
4081,1260.0,301.0,2.0,0.0,transmission,unique,pos
4082,,301.0,2.0,0.0,drive,all four wheels,neu
4083,1261.0,301.0,3.0,3.0,interior,love,pos
4084,,301.0,3.0,3.0,seat,perfect for big fat guy,pos
4085,,301.0,3.0,3.0,seat,feels like you're home,pos
4086,,301.0,3.0,3.0,seat,little smaller,neu
4087,1262.0,301.0,4.0,2.0,interior,well laid out,pos
4088,,301.0,4.0,2.0,materials,high quality,pos
4089,1263.0,301.0,5.0,1.0,transmission,not exactly wierd flappy,neg
4090,,301.0,5.0,1.0,transmission,push buttons when not want to,neg
4091,,301.0,5.0,1.0,automatic transmission,proper,pos
4092,,301.0,5.0,1.0,cupholders,added on afterthought,neg
4093,,301.0,5.0,1.0,cupholders,look like belong to a mini not this car,neg
4094,,301.0,5.0,1.0,cupholders,mini,neg
4095,1264.0,301.0,6.0,2.0,interior,fantastic,pos
4096,1265.0,301.0,7.0,3.0,seats,cozy,pos
4097,,301.0,7.0,3.0,seats,big,pos
