id,aspect,opinion,sentiment,category,label_topic
286,0 to 60 time,going and moving so quickly,pos,performance,0
286,0 to 60 time,fastest in its class,pos,performance,0
286,0 to 60 time,faster,pos,performance,0
286,dynamic mode,baffles open,neu,handling,4
286,lower side wall,little more firmness feeling from road,pos,handling,4
286,tires,hand cooked,pos,exterior-features,9
286,tires,Audi specific hand cook,pos,exterior-features,9
286,tires,specific,neu,exterior-features,9
286,tires,low profile,pos,exterior-features,9
286,tires,little profile,neu,exterior-features,9
286,grip,lot of,pos,handling,4
286,grip,good for track,pos,handling,4
286,grip,harsh for arizona,neg,handling,4
286,tyres,low profile,neg,exterior-features,9
286,drive modes,dramatically change the character,pos,handling,4
286,dynamic mode,least amount of suspension compliance,neu,handling,4
286,sound,like Formula One,neu,performance,0
286,drive,little bit harsher on the road,neg,handling,4
286,drive,not too bad,neg,handling,4
286,comfort mode,changes character of the car,pos,handling,4
286,comfort mode,much more relaxed,pos,handling,4
286,car,much more grand tour,neu,handling,4
286,exhaust sound,little bit more mechanical,neu,performance,0
286,dynamic mode,baffles open,neu,performance,0
286,engine noise,simply amplifies little bit,neu,performance,0
286,windshield,essentially like speaker,neu,performance,0
286,engine noise,amplifying,pos,performance,0
286,automatic acceleration,better,pos,performance,0
286,automatic numbers,better,pos,performance,0
286,automatic performance,better,pos,performance,0
286,manual,little bit limitation,neg,performance,0
286,manual,love,pos,performance,0
286,manual,minority of minority will buy,neg,general-information,6
286,manual,market not there anymore,neg,general-information,6
286,display,configurable,pos,interior-features,1
286,display,really great job,pos,interior-features,1
286,power,really cool,pos,interior-features,1
286,torque,really cool,pos,interior-features,1
286,-,-,-,unknown,-1
286,display,easily readable,pos,user-experience,8
286,display,very easy to use on road,pos,user-experience,8
286,display,very easy to use when on track,pos,user-experience,8
286,display,one of the best jobs in biz,pos,user-experience,8
286,digital display,configurable,pos,user-experience,8
286,digital display,pleasing,pos,user-experience,8
286,digital display,understandable,pos,user-experience,8
286,digital display,user friendly,pos,user-experience,8
286,car,more of a GT-R than sports,pos,general-information,6
286,car,really GT,neu,general-information,6
286,car,good,pos,general-information,6
286,car,everyday,pos,general-information,6
286,comfort,able to drive,pos,comfort,3
286,weight,gain a little bit,pos,performance,0
286,equipment level,heavy,pos,interior-features,1
286,equipped,very well,pos,interior-features,1
286,trunk,nice slope,pos,exterior-features,9
286,trunk,not very roomy,neg,exterior-features,9
286,seats,folding,pos,exterior-features,9
286,seats,40 60 split,pos,exterior-features,9
286,trunk,folding seats gives lot of room,pos,exterior-features,9
286,trunk,enough room to put a pair of skis,pos,exterior-features,9
286,virtual cockpit,same,neu,interior-features,1
286,display,sport,pos,interior-features,1
286,display,couple of more features,pos,interior-features,1
286,gauges,additional,neu,interior-features,1
286,tire pressure monitoring,very important,pos,interior-features,1
286,display,can configure,pos,interior-features,1
286,fuel economy,class leading,pos,performance,0
286,miles per gallon,respectable,pos,performance,0
286,map,little FBI,neg,user-experience,8
286,map,can zoom in and out,pos,user-experience,8
286,long distance,very comfortable cruiser,pos,comfort,3
286,brakes,surrounding,neu,handling,4
286,speed,very quickly,pos,performance,0
286,style,comfort,pos,comfort,3
286,Audi,very green,pos,quality-aesthetic,2
286,color,green,neu,quality-aesthetic,2
286,color,like,pos,quality-aesthetic,2
286,color,help highlight the vehicle,pos,quality-aesthetic,2
286,color,very unique,pos,quality-aesthetic,2
286,system,very intuitive,pos,user-experience,8
286,system,next generation,pos,user-experience,8
286,power,surge of,pos,performance,0
286,power,favorite,pos,performance,0
286,performance amount,little bit subtle,neu,performance,0
286,looks,favorite feature,pos,quality-aesthetic,2
286,body,wide,pos,quality-aesthetic,2
286,back,looks fantastic,pos,quality-aesthetic,2
286,back,little bit wider,pos,quality-aesthetic,2
286,front,wider,neu,general-information,6
286,rear,wider,neu,general-information,6
286,track,increased,neu,handling,4
286,hubs,large,neu,exterior-features,9
286,hubs,strengthened,neu,exterior-features,9
286,wheels,offset,neu,exterior-features,9
286,drive,all wheel,neu,handling,4
286,dynamic mode,let you slide the back out a bit more,pos,handling,4
286,control,all wheel drive,pos,handling,4
286,dynamics,rear wheel drive benefit,pos,handling,4
286,turn,fastest way around,pos,handling,4
286,drive,all wheel,neu,handling,4
286,numbers,important,neu,general-information,6
286,tire pressure monitor,pretty cool,pos,interior-features,1
286,space,so spacey,pos,comfort,3
286,colors,lot of different,pos,quality-aesthetic,2
286,colors,calm,pos,quality-aesthetic,2
286,colors,interesting,pos,quality-aesthetic,2
286,green color,lot of pride,pos,quality-aesthetic,2
286,RS6 color,lot of cult following,pos,quality-aesthetic,2
286,RS5 color,Sonoma Green,neu,quality-aesthetic,2
286,RS5 color,exclusive,pos,quality-aesthetic,2
286,RS5 color,love,pos,quality-aesthetic,2
286,RS5 color,gorgeous kind of,pos,quality-aesthetic,2
286,RS5 color,sometimes deep green,neu,quality-aesthetic,2
286,RS5 color,in sun little bit olive green,neu,quality-aesthetic,2
286,color,awesome,pos,quality-aesthetic,2
286,color,quite unique,pos,quality-aesthetic,2
286,color,polarizing,neu,quality-aesthetic,2
286,color,people seem to love,pos,quality-aesthetic,2
286,-,-,-,unknown,-1
287,-,-,-,unknown,-1
287,drive,all wheel,neu,performance,0
287,suspension,active,pos,handling,4
287,color,red,neu,quality-aesthetic,2
287,car,what is not to love,pos,general-information,6
287,-,-,-,unknown,-1
287,-,-,-,unknown,-1
287,-,-,-,unknown,-1
287,-,-,-,unknown,-1
287,car,lot of fun,pos,handling,4
287,car,really fun in canyon carving,pos,handling,4
287,brakes,not a bad tool for canyon carving,pos,handling,4
287,engine,linear,neu,performance,0
287,engine,lusty,pos,performance,0
287,engine,more power,pos,performance,0
287,engine,more power,pos,performance,0
287,drive,fast,pos,handling,4
287,drive,lot of fun,pos,handling,4
287,-,-,-,unknown,-1
287,engine,sexy,pos,performance,0
287,power distribution,good,pos,performance,0
287,engine,cool,pos,performance,0
287,cover,plastic,neg,quality-aesthetic,2
287,dual clutch,none,neg,handling,4
287,clutch,manual,neu,handling,4
287,clutch,okay,neu,handling,4
287,clutch,eight speed automatic,neu,handling,4
287,-,-,-,unknown,-1
287,steering,hard enough,neg,handling,4
287,steering,electric,neu,handling,4
287,steering,yet to find one that works as well as old,neg,handling,4
287,steering,gets heavier,neg,handling,4
287,get out,hard time,neg,comfort,3
287,interior,driver centric,pos,interior-features,1
287,car,very sporty,pos,quality-aesthetic,2
287,everything,leather,neu,quality-aesthetic,2
287,car,full aluminium,neu,quality-aesthetic,2
287,steering wheel,big,pos,interior-features,1
287,steering wheel,fat,neu,interior-features,1
287,steering wheel,flat bottom,neu,interior-features,1
287,navigation,very modern,pos,user-experience,8
287,navigation,very comfortable,pos,user-experience,8
287,navigation,very techy,pos,user-experience,8
287,headroom,some,neu,comfort,3
287,leg room,some,neu,comfort,3
287,back,not comfortable,neg,comfort,3
287,suspension,active,pos,handling,4
287,drive,all wheel,neu,performance,0
287,car,very neutral,neu,performance,0
287,power,most going to the  back,neu,performance,0
287,-,-,-,unknown,-1
287,-,-,-,unknown,-1
287,front end,more sculpted,pos,quality-aesthetic,2
287,front end,more rugged,pos,quality-aesthetic,2
287,front end,more masculine,pos,quality-aesthetic,2
287,front end,more masculine,pos,quality-aesthetic,2
287,weight,lot of,pos,performance,0
287,S5,more emotionally,pos,quality-aesthetic,2
287,cars,very similar,neu,general-information,6
287,engine note,really hear,neg,performance,0
287,speakers,realism,pos,performance,0
287,exhaust,cool,pos,performance,0
287,exhaust,real,pos,performance,0
287,exhaust flaps,open,neu,performance,0
287,motor noise,emphasized,neu,performance,0
287,windshield,like a soundboard,neu,exterior-features,9
287,windshield  intensity,resonating,neu,exterior-features,9
287,engine noise,resonating,neu,interior-features,1
287,sound,emphasized,neu,interior-features,1
287,sound,can adjust,neu,interior-features,1
287,-,-,-,unknown,-1
288,car,so fast,pos,performance,0
288,car,so fun,pos,handling,4
288,drive,all wheel,neu,performance,0
288,power train,familiar,neu,performance,0
288,headlights,new,pos,exterior-features,9
288,tail lights,new,pos,exterior-features,9
288,grill,more purposeful,pos,quality-aesthetic,2
288,grill,meaner,pos,quality-aesthetic,2
288,looks,like baby A4,neu,quality-aesthetic,2
288,looks,like Mini Me A8,neu,quality-aesthetic,2
288,size,small,neu,general-information,6
288,version,refreshed,pos,general-information,6
288,A3 platform,very familiar,neu,general-information,6
288,drive,such a hoot,pos,handling,4
288,size,small,neu,general-information,6
288,car,premium,pos,general-information,6
288,car,really good choice,pos,general-information,6
288,version,mini,neu,general-information,6
288,-,-,-,unknown,-1
288,performance,near level of S4,neu,performance,0
288,power,more than A3,pos,performance,0
288,size,smaller,neu,general-information,6
288,interior,hard pressed,neu,quality-aesthetic,2
288,interior,classy,pos,quality-aesthetic,2
288,interior,more stylish,pos,quality-aesthetic,2
288,interior,more sporty,pos,quality-aesthetic,2
288,seat,sport,pos,quality-aesthetic,2
288,seat,really hug you,pos,comfort,3
288,steering wheel,flat bottom,neu,quality-aesthetic,2
288,front seating,love,pos,comfort,3
288,front seating,great place to spend time,pos,comfort,3
288,backseat,no good,neg,comfort,3
288,headroom,none,neg,comfort,3
288,leg room,not much,neg,comfort,3
288,size,tiny,neg,general-information,6
288,backseat,penalty box,neg,comfort,3
288,Virtual Cockpit,new,pos,interior-features,1
288,Virtual Cockpit,very different,neu,interior-features,1
288,Virtual Cockpit,can customize,pos,user-experience,8
288,car settings,everything done at your fingertips,pos,user-experience,8
288,numbers,important,neu,user-experience,8
288,seats,sport,neu,quality-aesthetic,2
288,paint,metallic white glacier,neu,quality-aesthetic,2
288,wheels,big,pos,quality-aesthetic,2
288,0 to 60 time,not exactly hellcats,neg,performance,0
288,drive,way too fast,pos,performance,0
288,0 to 60 time,fees like five seconds,neu,performance,0
288,engine,four banger Turbo,pos,performance,0
288,s three price,have your cake and eat it too,pos,cost,7
288,torque,ability to adjust essentially from front to rear,pos,handling,4
288,quattro software,specific,pos,handling,4
288,turn in,little more fun to drive,pos,handling,4
288,dynamic mode,more torque to the back,pos,handling,4
288,dynamic mode,little bit more fun to drive,pos,handling,4
288,shock absorbers,magnetic,neu,handling,4
288,ride,lot more stable at high speed,pos,handling,4
288,car,nice,pos,user-experience,8
288,turn in,flat,pos,handling,4
288,stick shift,miss,neg,interior-features,1
288,dual clutch,really phenomenal,pos,handling,4
288,materials,upper quality,pos,quality-aesthetic,2
288,manual transmission,not there,neg,handling,4
288,engine,amazing,pos,performance,0
288,power,so much,pos,performance,0
288,engine,small,neg,performance,0
288,engine,very nice,pos,performance,0
288,engine,quite extraordinary,pos,performance,0
288,turbo lag,hint of,pos,performance,0
288,take off,like a scalded cat,pos,performance,0
288,steering,electric,pos,handling,4
288,steering,heavier as car speeds up,pos,handling,4
288,steering,lighter as it slows down,pos,handling,4
288,Audi S A3,good thing,pos,general-information,6
288,size,small package,neu,general-information,6
289,car,mid cycle refresh,neu,general-information,6
289,front grill,new,pos,quality-aesthetic,2
289,engine output,new,pos,performance,0
289,engine,big news,pos,performance,0
289,engine,revised,neu,performance,0
289,look,more luxurious,pos,quality-aesthetic,2
289,tailpipes,little integrated,neu,quality-aesthetic,2
289,fuel economy,most fuel efficient,pos,performance,0
289,fuel economy,very fuel efficient,pos,performance,0
289,engine,powerful,pos,performance,0
289,mpg,great,pos,performance,0
289,engine,surprisingly powerful,pos,performance,0
289,tail lights,led,pos,exterior-features,9
289,grill,most important difference,pos,quality-aesthetic,2
289,look,cleaned up led,neu,quality-aesthetic,2
289,look,little bit more modern,pos,quality-aesthetic,2
289,look,more chrome,pos,quality-aesthetic,2
289,look,more angular,pos,quality-aesthetic,2
289,exterior,design changes,pos,quality-aesthetic,2
289,lighting,led,neu,quality-aesthetic,2
289,lighting,new,pos,quality-aesthetic,2
289,look,little bit more dynamic,pos,quality-aesthetic,2
289,stance,little  wider,pos,quality-aesthetic,2
289,look,more chrome,neu,quality-aesthetic,2
289,grill,single frame,neu,quality-aesthetic,2
289,grill,different shape,neu,quality-aesthetic,2
289,front,little bit wider splitter,pos,quality-aesthetic,2
289,stance,more wider,pos,quality-aesthetic,2
289,stance,more dynamic,pos,quality-aesthetic,2
289,sound,much quieter cabin,pos,comfort,3
289,wood,different color,pos,quality-aesthetic,2
289,interior design,class leading,pos,quality-aesthetic,2
289,interior design,good,pos,quality-aesthetic,2
289,engine,sense of top,pos,performance,0
289,engine,like,pos,performance,0
289,fuel economy,better,pos,performance,0
289,horsepower,more,pos,performance,0
289,torque,greater,pos,performance,0
289,angular,even more,pos,performance,0
289,styling,more sophisticated,pos,quality-aesthetic,2
289,engine,improved,pos,performance,0
289,sound,great,pos,performance,0
289,uphill drive,great acceleration,pos,performance,0
289,uphill drive,torque feel confident,pos,performance,0
289,engine,good,pos,performance,0
289,tyres,fattest,neu,handling,4
