,Unnamed: 0,id,segment_id,aspect,opinion,sentiment
2221,,249,11,virtual cockpit,logical on cutting edge,pos
2222,3835,249,12,virtual cockpit,cool,pos
2223,3836,249,13,engine,cool,pos
2224,,249,13,engine,save fuel when cruising,pos
2225,3837,249,14,-,-,-
2226,3838,249,15,practicality,decent for supercar,neu
2227,,249,15,front can,deep,pos
2228,,249,15,car,supercar,pos
2229,3839,249,16,-,-,-
2230,3840,249,17,new R8,50 kilogram lighter,neu
2231,,249,17,new R8,40% stiffer ,neu
2232,,249,17,camera gun,steady,pos
2233,,249,17,launch control,easy,pos
2234,3841,249,18,fuel tank,not very big,neg
2235,,249,18,fuel tank,fill up pretty much every 200 miles,neg
2236,3842,249,19,-,-,-
2237,3843,249,20,-,-,-
2238,3844,249,21,side blades,nice,pos
2239,3845,249,22,laser headlights,brilliant,pos
2240,,249,22,laser headlights,automatically cancel below 37 miles an hour,neg
2241,,249,22,corners,normal beam,neg
2242,,249,22,slow speed,normal beam,neg
2243,3846,249,23,brakes,absolutely mighty,pos
2244,,249,23,brakes,can feel a bit grubby,neg
2245,3847,249,24,car,supercar,pos
2246,,249,24,car,generally very super to Audi,pos
2247,,249,24,car,not as desirable as Audi or Ferrari,neg
2248,3848,249,25,price,cost serious money,neg
2249,,249,25,price,really expensive,neg
2250,,249,25,drive,brilliant,pos
2251,3849,249,26,looks,fantastic,pos
2252,3850,249,27,-,-,-
2253,3851,249,28,-,-,-
2254,3852,250,1,size,large,pos
2255,,250,1,car,sick,neg
2256,,250,1,type,SUV,neu
2257,3853,250,2,door,frameless,pos
2258,,250,2,features,big,neu
2259,,250,2,arches,flat,neu
2260,,250,2,look,trying to look more desirable,pos
2261,3854,250,3,looks,quite a lot like lamborghini,neu
2262,3855,250,4,car,wider,neu
2263,,250,4,car,slightly lower to the ground,neu
2264,,250,4,car,shorter,neu
2265,3856,250,5,engine,mild hybrid diesel,neu
2266,,250,5,technology,active,pos
2267,,250,5,technology,chatty,pos
2268,,250,5,drive,four wheel,neu
2269,,250,5,suspension,sport tuned,neu
2270,,250,5,suspension,adaptive,pos
2271,,250,5,trim,higher end bosch tronic,neu
2272,,250,5,steering,four wheel,neu
2273,,250,5,safety,every active safety system,pos
2274,3857,250,6,price,actually quite a lot of money,pos
2275,,250,6,price,pretty competitive,neu
2276,3858,250,7,Q A8,leathery,pos
2277,,250,7,Q A8,creamy,pos
2278,,250,7,Q A8,very high end,pos
2279,,250,7,QA8,very expensive feeling,pos
2280,3859,250,8,entertaintment setup,dominates the driving environment,pos
2281,,250,8,entertaintment setup,couple of touch screens,neu
2282,,250,8,entertaintment setup,pretty imposing,pos
2283,,250,8,entertaintment setup,pretty easy to use,pos
2284,,250,8,screen,slightly bigger than other,pos
2285,,250,8,entertaintment setup,look pretty sophisticated,pos
2286,,250,8,drive,like flying low level pilot jet,pos
2287,,250,8,drive,all very high tech,pos
2288,3860,250,9,car,very sporty,pos
2289,,250,9,performance,plenty of,pos
2290,,250,9,performance,not quite up there,neg
2291,3861,250,10,performance level,not quite up there,neg
2292,,250,10,handling appeal,not quite up there,neg
2293,,250,10,dynamic ability,nice,pos
2294,,250,10,dynamic ability,broad range,pos
2295,,250,10,dynamic ability,big luxury,pos
2296,,250,10,dynamic ability,comfy at one moment,pos
2297,,250,10,dynamic ability,fast,pos
2298,,250,10,dynamic ability,agile,pos
2299,3862,250,11,car,unfulfilled potential,neu
2300,,250,11,car,effective all new flagship vehicle,pos
2301,,250,11,design,could have dialed a little bit more,neg
2302,,250,11,car,desirable,pos
2303,,250,11,size,large,pos
2304,,250,11,car,luxury,pos
2305,,250,11,type,SUV,neu
2306,,250,11,look,not sure amazed,neg
2307,,250,11,styling appeal,not sure quite up there,neg
2308,3863,251,1,torque,most significant number,neu
2309,,251,1,torque,astonishing amount,pos
2310,,251,1,torque,over ideal,pos
2311,,251,1,revs,no effectively,neu
2312,,251,1,torque,cannot think of another that develops from 1000 revs,pos
2313,3864,251,2,engine,spins up very quickly,pos
2314,,251,2,engine,almost no turbo lag,pos
2315,,251,2,gearbox,quite schocking,neu
2316,,251,2,acceleration,in a manner unlike turbocharged cars,neu
2317,,251,2,cables,massively thick,pos
2318,,251,2,corner,minimized body roll,pos
2319,,251,2,sound,extra waffle from exhaust,pos
2320,,251,2,noise,just laments,neu
2321,3865,251,3,sound,good,pos
2322,,251,3,sound,especially purposeful,pos
2323,,251,3,sound,big powerful,pos
2324,3866,251,4,sound,possibly the nicest,pos
2325,,251,4,inside,pretty nice,pos
2326,,251,4,car,feels like tall estate,pos
2327,3867,251,5,electronic system,sophisticated,pos
2328,,251,5,steering,slightly numb,neg
2329,,251,5,steering,really really very peculiar,neg
2330,,251,5,drive,not naturally easy,neg
2331,,251,5,car,very quiet,pos
2332,,251,5,car,very refined,pos
2333,3868,251,6,-,-,-
2334,3869,251,7,-,-,-
2335,3870,251,8,car,very significant absolutely,pos
2336,3871,252,1,model,all new,pos
2337,,252,1,platform,really interesting,pos
2338,,252,1,architecture,so flexible,pos
2339,,252,1,architecture,can underpin anything,pos
2340,3872,252,2,A3,absolutely outstanding,pos
2341,,252,2,A3,quite a step forward,pos
2342,,252,2,ride,a lot more pliant,pos
2343,3873,252,3,price,quite expensive,pos
2344,3874,252,4,car,well equipped,pos
2345,,252,4,car,really refined,pos
2346,,252,4,inside,feel really lovely,pos
2347,,252,4,feel,premium,pos
2348,,252,4,interior,biggest step forward,pos
2349,3875,252,5,steering sport,would like a bit more life,neg
2350,,252,5,dampers,passive,neg
2351,,252,5,grip,loads of,pos
2352,,252,5,drive,front wheel,neu
2353,,252,5,road,flows along nicely,pos
2354,,252,5,dynmanic mode,not much feel to it,neg
2355,,252,5,dynmanic mode,feels a bit steroid,neg
2356,3876,252,6,gearbox,fine for cruising,pos
2357,,252,6,gearbox,bit lazy,neg
2358,,252,6,gearbox,not as intuitive,neg
2359,,252,6,gearbox,not as vigorous,neg
2360,3877,252,7,A3,still quite exceptional,pos
2361,3878,252,8,car,refined,pos
2362,,252,8,car,lovely place to be ,pos
2363,,252,8,car,packaged well,pos
2364,,252,8,car,really efficient,pos
2365,,252,8,effiiciency,really impressive,pos
2366,3879,252,9,car,nothing grabs me,neg
2367,3880,252,10,car,fun,pos
2368,,252,10,car,great job of updating things,pos
2369,,252,10,car,massive seller,pos
2370,3881,252,11,car,not an enthisiast choice,neg
2371,,252,11,engine,not an enthisiast choice,neg
2372,,252,11,A3,huge success,pos
2373,3882,253,1,SUV,most popular,pos
2374,,253,1,SUV,midsize,neu
2375,,253,1,SUV,premium,pos
2376,3883,253,2,-,-,-
2377,3884,253,3,performance drivability,pretty bold claims,pos
2378,,253,3,technology,pretty bold claims,pos
2379,3885,253,4,-,-,-
2380,3886,253,5,exhaust,fake,neg
2381,,253,5,looks,same as old Q5,neu
2382,3887,253,6,weight,90 kilos less,pos
2383,3888,253,7,weight,feel lighter,pos
2384,,253,7,weight,less,pos
2385,,253,7,economy,better,pos
2386,,253,7,drive,all wheel,neu
2387,,253,7,efficiency,boost,pos
2388,,253,7,mpg,actually best in class,pos
2389,,253,7,mpg,alright,neu
2390,,253,7,mpg,hardly going to save planet,neu
2391,,253,7,performance,lightness helps,pos
2392,,253,7,0 to 60 time,impressive,pos
2393,3889,253,8,-,-,-
2394,3890,253,9,new Q5,wider,pos
2395,,253,9,new Q5,taller,pos
2396,,253,9,back knee room,much more,pos
2397,,253,9,back head room,much more,pos
2398,,253,9,rear passenger space,class leading,pos
2399,,253,9,floor,big lump,neg
2400,,253,9,carrying three in back,not as good,neg
2401,3891,253,10,boot,bigger,pos
2402,,253,10,Audi,still impressive,pos
2403,3892,253,11,interior quality,kills its rivals,pos
2404,,253,11,cabin,beautifully made,pos
2405,,253,11,cabin,well designed,pos
2406,,253,11,technology,positively dripping,pos
2407,3893,253,12,infotaintment system,really really slick,pos
2408,,253,12,infotaintment system,steadies to use,pos
2409,3894,253,13,technology,leading,pos
2410,3895,253,14,Q5,most aerodynamic,pos
2411,,253,14,Q5,midsize,neu
2412,,253,14,type,SUV,neu
2413,,253,14,windscreen,acoustic,pos
2414,,253,14,inside,nice,pos
2415,,253,14,inside,quiet,pos
2416,3896,253,15,sound level,normal conversation of three feet,neu
2417,3897,253,16,air suspension comfy setting,super wolf tea ,pos
2418,,253,16,comfort,as comfy as A8 limousine,neu
2419,,253,16,bumpy road,not bad,pos
2420,,253,16,dynamic mode air suspension,lowers and stiffens,neu
2421,,253,16,height,tall car,neu
2422,,253,16,corner,doesn't roll much,pos
2423,,253,16,steer,nice,pos
2424,,253,16,grip,sharp,pos
2425,,253,16,drive system,all wheel,neu
2426,,253,16,twisty road,can hustle pretty much as fast as you can,pos
2427,,253,16,car,actually impressed,pos
2428,,253,16,air suspension,useful for offroad,pos
2429,3898,253,17,-,-,-
2430,3899,253,18,-,-,-
2431,3900,253,19,cruise control,amazing,pos
2432,3901,253,20,headlamps,amazing,pos
2433,,253,20,indicator,pulsating,pos
2434,,253,20,stereo,a bang,pos
2435,3902,253,21,charging,wireless,neu
2436,3903,253,22,-,-,-
2437,3904,253,23,overall,really good,pos
2438,,253,23,Audi Q5,best in class,pos
2439,,253,23,size,midsize,neu
2440,,253,23,type,SUV,neu
2441,3905,253,24,price,little bit expensive,pos
2442,,253,24,price,problem,neg
2443,3906,253,25,-,-,-
2444,3907,254,1,Audi,Ultra fast,pos
2445,,254,1,R8,love,pos
2446,,254,1,TT,love,pos
2447,,254,1,R three,dissapointed,neg
2448,,254,1,RS5,pleasently surprised,pos
2449,3908,254,2,-,-,-
2450,3909,254,3,V8 engine,full fat,pos
2451,,254,3,V8 engine,fantastic theme,pos
2452,,254,3,drive system,four wheel,neu
2453,,254,3,drive system,more sophisticated,pos
2454,,254,3,drive,rather better in theory,pos
2455,3910,254,4,weight,quite a lot,neg
2456,3911,254,5,car,faster,pos
2457,,254,5,car,not inherently quicker,neu
2458,3912,254,6,car,quite firm,neg
2459,,254,6,RS5 quality,like,pos
2460,,254,6,quality,doesn't feel to be an awful lot better,neg
2461,,254,6,dynamic,doesn't add anything to the car,neg
2462,,254,6,steering,feel horrible,neg
2463,,254,6,steering,devoid of field when going slowly,neg
2464,3913,254,7,stuff,a lot more good than bad,pos
2465,,254,7,car,really really good,pos
2466,,254,7,engine,lovely,pos
2467,,254,7,Stronic transmission,really good,pos
2468,,254,7,Stronic transmission,really smooth,pos
2469,,254,7,Stronic transmission,really fast,pos
2470,,254,7,gearbox,would rather have three pedals and a stick,neg
2471,3914,254,8,wet road,car has real balance,pos
2472,,254,8,turns in,nicely,pos
2473,,254,8,turns in,can actually balance the car,pos
2474,,254,8,turns in,can go very sideways,pos
2475,,254,8,behaving,fantastic,pos
2476,3915,254,9,RS4,definitely one of the better ones,pos
2477,3916,254,10,-,-,-
2478,3917,254,11,car,fast,pos
2479,,254,11,car,well built,pos
2480,,254,11,car,good looking,pos
2481,3918,254,12,driver satifaction,pretty rare among cars,pos
2482,,254,12,driver satifaction,adds,pos
2483,3919,254,13,price,less expensive than  Mercedes-Benz 60 three AMG,pos
2484,3920,254,14,car,more comfortable,pos
2485,3921,254,15,V8,magnificent,pos
2486,3922,254,16,car,best one,pos
2487,,254,16,Audi,truly proud,pos
2488,3923,255,1,weight,substantially lighter,pos
2489,,255,1,size,midsize,neu
2490,,255,1,car,executive,neu
2491,,255,1,type,saloon,neu
2492,,255,1,drive,front wheel,neu
2493,3924,255,2,drive,front wheel,neu
2494,,255,2,chasis,struggle to ride the level of engagement ,neg
2495,3925,255,3,handling,big jump in ability,pos
2496,3926,255,4,-,-,-
2497,3927,255,5,practicality,surprisingly spacious,pos
2498,,255,5,inside,surprisingly spacious,pos
2499,3928,255,6,drive,right hand,neu
2500,,255,6,pedals,significantly offset,neg
2501,3929,255,7,price,fractionally more expensive,neg
2502,,255,7,consumption,match BMW,neu
2503,3930,255,8,latest version,much improved,pos
2504,,255,8,driving position,offset,neg
2505,,255,8,driving position,major disadvantage,neg
2506,3931,256,1,-,-,-
2507,3932,256,2,drive,four wheel,neu
2508,,256,2,type,hatchback,neu
2509,3933,256,3,fit and finish,beautifully appointed,pos
2510,,256,3,designed,really intelligently,pos
2511,,256,3,satnav screen,works tremendously well,pos
2512,,256,3,satnav screen,in the middle,pos
2513,,256,3,interior quality,well,pos
2514,,256,3,rest of the finish,well,pos
2515,3934,256,4,rear seat combination,less well than TT,neg
2516,,256,4,car,more practical,pos
2517,3935,256,5,drive,pretty much as well as inland,neu
2518,,256,5,drive,probably not as good as Volkswagon R,neg
2519,,256,5,steering,still a little bit remote,neg
2520,,256,5,steering,not much feedback,neg
2521,,256,5,steering,not much feel,neg
2522,,256,5,chasis,doesn't have solidity,neg
2523,,256,5,chasis,feel little bit more lighter,pos
2524,,256,5,chasis,feel little bit more agile,pos
2525,,256,5,chasis,slightly more loose,neg
2526,,256,5,chasis,slightly less rewarding,neg
2527,,256,5,car,does do things very well,pos
2528,,256,5,turns in,very crispy,pos
2529,,256,5,mid corner,gives you little bit adjustability,pos
2530,,256,5,TT cornering,great enthusiasm,pos
2531,,256,5,montain road,didn't expect to be backing down,neg
2532,3936,257,1,GT-R,more hardcore,pos
2533,,257,1,GT-R,track focused,pos
2534,,257,1,car,got all that stuff,pos
2535,,257,1,value for money,despite the price they are sold,pos
2536,3937,257,2,carbon fibre,awful lot,pos
2537,,257,2,seat belts,natty red,pos
2538,,257,2,seats,new,pos
2539,,257,2,weight loss,quite a lot,pos
2540,3938,257,3,sound,not any louder than standard feet,pos
2541,3939,257,4,-,-,-
2542,3940,257,5,car,feels pretty quick,pos
2543,,257,5,car,faster,pos
2544,,257,5,noise,gets going,neg
2545,,257,5,car,supercar,pos
2546,,257,5,car,extemely fast,pos
2547,3941,257,6,top end,extra power,pos
2548,,257,6,car,all about top end,pos
2549,3942,257,7,gearbox,automated,neu
2550,,257,7,gearbox,pretty good,pos
2551,,257,7,gearbox,bunks the ship fairly quickly,pos
2552,3943,257,8,-,-,-
2553,3944,257,9,steering,light,pos
2554,,257,9,steering,responsive,pos
2555,,257,9,steering,inaccurate,neg
2556,,257,9,steering,not as ingrained,neg
2557,,257,9,steering,not as encrusted,neg
2558,,257,9,steering,moves around a little bit more,neg
2559,3945,257,10,change direction,spectacularly,pos
2560,,257,10,change direction,dreamily,pos
2561,3946,257,11,car,so agile,pos
2562,,257,11,weight,couple of 100 kilos,neu
2563,3947,257,12,drive system,four wheel,neu
2564,3948,257,13,engine,adjustable,neu
2565,,257,13,control,adjustable,neu
2566,,257,13,drive,involved,pos
2567,,257,13,drive,engaging,pos
2568,3949,257,14,car,absolutely love,pos
2569,3950,258,1,practicality,usefully practical,pos
2570,,258,1,Audi Q3,trendy,pos
2571,3951,258,2,car,premium machine,pos
2572,,258,2,price,cheapest thing,neu
2573,3952,258,3,new Q3,lot more presence,pos
2574,,258,3,grill,big,pos
2575,,258,3,grill,bold,pos
2576,,258,3,grill,agressive,pos
2577,,258,3,paint,blue,neu
2578,,258,3,paint,really stands out,pos
2579,,258,3,bumpers,deeper,pos
2580,,258,3,creases,strong,pos
2581,,258,3,creases,highlighted,pos
2582,,258,3,rear haunches,very muscular,pos
2583,,258,3,looks,smart,pos
2584,3953,258,4,size,small,neu
2585,,258,4,type,SUV,neu
2586,,258,4,car,great example,pos
2587,,258,4,boot,decent size,neu
2588,,258,4,boot,biggest for this size of car,pos
2589,,258,4,lift,little bit,neu
2590,,258,4,scuff plates,nice,pos
2591,,258,4,scuff plates,shiny,pos
2592,,258,4,scuff plates,posh,pos
2593,,258,4,paint,beautiful,pos
2594,,258,4,paint,blue,pos
2595,,258,4,boot,nice,pos
2596,,258,4,boot,square,pos
2597,,258,4,storage area,different,pos
2598,,258,4,hooks,great,pos
2599,,258,4,false floor,lovely feature,pos
2600,,258,4,false floor,looks like graded stereo,pos
2601,,258,4,false floor,detectable,pos
2602,,258,4,false floor storage,not great,neg
2603,,258,4,boot,can lower for bit more capacity,pos
2604,,258,4,rear seats,lower,pos
2605,,258,4,rear seats,walk around the back to lower,neg
2606,,258,4,rear seats,annoying,neg
2607,,258,4,floor,nice,pos
2608,,258,4,floor,flat,pos
2609,,258,4,floor,spacious,pos
2610,3954,258,5,doors,relatively wide,pos
2611,,258,5,doors,doesn't help when trying to get in child seat,neg
2612,,258,5,seatback release,can lock down in place,pos
2613,,258,5,seatback release,quite good,pos
2614,,258,5,back door,quite alright,neu
2615,,258,5,back seat,recline,pos
2616,,258,5,back seat,recline quite a way,pos
2617,,258,5,back seat,nice,pos
2618,,258,5,headroom,plenty off,pos
2619,,258,5,knee room,lots of,pos
2620,,258,5,bench,slide forward,pos
2621,,258,5,foot well,biggest well,pos
2622,,258,5,backseat,very very comfy,pos
2623,,258,5,sit,quite 90 degrees,pos
2624,,258,5,sit,on a stool,pos
2625,,258,5,sit,good,pos
2626,,258,5,sit,bit more comfy,pos
2627,,258,5,carrying three adults,absolutely fine for short distances,pos
2628,,258,5,floor,humping,neg
2629,,258,5,floor,not too narrow,neu
2630,,258,5,middle headroom,got this much,pos
2631,,258,5,view,little kids will also like,pos
2632,,258,5,window line,not too high,pos
2633,,258,5,glass,big,pos
2634,,258,5,window down,nice news,pos
2635,3955,258,6,coat hook,doesn't get in the way,neg
2636,,258,6,backseat,little useful features,pos
2637,,258,6,nets,flimsy,neg
2638,,258,6,nets,large,pos
2639,,258,6,nets,feel expensive,pos
