,Unnamed: 0,id,segment_id,aspect_lemmatized,opinion_lemmatized,sentiment
2536,3937,257,2,carbon fibre,awful lot,pos
2537,,257,2,seat belt,natty red,pos
2538,,257,2,seat,new,pos
2539,,257,2,weight loss,quite lot,pos
2540,3938,257,3,sound,louder standard foot,pos
2541,3939,257,4,-,-,-
2542,3940,257,5,car,feel pretty quick,pos
2543,,257,5,car,faster,pos
2544,,257,5,noise,get going,neg
2545,,257,5,car,supercar,pos
2546,,257,5,car,extemely fast,pos
2547,3941,257,6,top end,extra power,pos
2548,,257,6,car,top end,pos
2549,3942,257,7,gearbox,automated,neu
2550,,257,7,gearbox,pretty good,pos
2551,,257,7,gearbox,bunk ship fairly quickly,pos
2552,3943,257,8,-,-,-
2553,3944,257,9,steering,light,pos
2554,,257,9,steering,responsive,pos
2555,,257,9,steering,inaccurate,neg
2556,,257,9,steering,ingrained,neg
2557,,257,9,steering,encrusted,neg
2558,,257,9,steering,move around little bit,neg
2559,3945,257,10,change direction,spectacularly,pos
2560,,257,10,change direction,dreamily,pos
2561,3946,257,11,car,agile,pos
2562,,257,11,weight,couple 100 kilo,neu
2563,3947,257,12,drive system,four wheel,neu
2564,3948,257,13,engine,adjustable,neu
2565,,257,13,control,adjustable,neu
2566,,257,13,drive,involved,pos
2567,,257,13,drive,engaging,pos
2568,3949,257,14,car,absolutely love,pos
2569,3950,258,1,practicality,usefully practical,pos
2570,,258,1,Audi Q3,trendy,pos
2571,3951,258,2,car,premium machine,pos
2572,,258,2,price,cheapest thing,neu
2573,3952,258,3,new Q3,lot presence,pos
2574,,258,3,grill,big,pos
2575,,258,3,grill,bold,pos
2576,,258,3,grill,agressive,pos
2577,,258,3,paint,blue,neu
2578,,258,3,paint,really stand,pos
2579,,258,3,bumper,deeper,pos
2580,,258,3,crease,strong,pos
2581,,258,3,crease,highlighted,pos
2582,,258,3,rear haunch,muscular,pos
2583,,258,3,look,smart,pos
2584,3953,258,4,size,small,neu
2585,,258,4,type,SUV,neu
2586,,258,4,car,great example,pos
2587,,258,4,boot,decent size,neu
2588,,258,4,boot,biggest size car,pos
2589,,258,4,lift,little bit,neu
2590,,258,4,scuff plate,nice,pos
2591,,258,4,scuff plate,shiny,pos
2592,,258,4,scuff plate,posh,pos
2593,,258,4,paint,beautiful,pos
2594,,258,4,paint,blue,pos
2595,,258,4,boot,nice,pos
2596,,258,4,boot,square,pos
2597,,258,4,storage area,different,pos
2598,,258,4,hook,great,pos
2599,,258,4,false floor,lovely feature,pos
2600,,258,4,false floor,look like graded stereo,pos
2601,,258,4,false floor,detectable,pos
2602,,258,4,false floor storage,great,neg
2603,,258,4,boot,lower bit capacity,pos
2604,,258,4,rear seat,lower,pos
2605,,258,4,rear seat,walk around back lower,neg
2606,,258,4,rear seat,annoying,neg
2607,,258,4,floor,nice,pos
2608,,258,4,floor,flat,pos
2609,,258,4,floor,spacious,pos
2610,3954,258,5,door,relatively wide,pos
2611,,258,5,door,help trying get child seat,neg
2612,,258,5,seatback release,lock place,pos
2613,,258,5,seatback release,quite good,pos
2614,,258,5,back door,quite alright,neu
2615,,258,5,back seat,recline,pos
2616,,258,5,back seat,recline quite way,pos
2617,,258,5,back seat,nice,pos
2618,,258,5,headroom,plenty,pos
2619,,258,5,knee room,lot,pos
2620,,258,5,bench,slide forward,pos
2621,,258,5,foot well,biggest well,pos
2622,,258,5,backseat,comfy,pos
2623,,258,5,sit,quite 90 degree,pos
2624,,258,5,sit,stool,pos
2625,,258,5,sit,good,pos
2626,,258,5,sit,bit comfy,pos
2627,,258,5,carrying three adult,absolutely fine short distance,pos
2628,,258,5,floor,humping,neg
2629,,258,5,floor,narrow,neu
2630,,258,5,middle headroom,got much,pos
2631,,258,5,view,little kid also like,pos
2632,,258,5,window line,high,pos
2633,,258,5,glass,big,pos
2634,,258,5,window,nice news,pos
2635,3955,258,6,coat hook,get way,neg
2636,,258,6,backseat,little useful feature,pos
2637,,258,6,net,flimsy,neg
2638,,258,6,net,large,pos
2639,,258,6,net,feel expensive,pos
2640,,258,6,net,feel solid,pos
2641,,258,6,cup holder,covered,pos
2642,,258,6,cup holder,like,pos
2643,,258,6,cup holder,annowing arm,pos
2644,,258,6,cup holder,rest,pos
2645,,258,6,storage,fit bottle,pos
2646,,258,6,seat,three way folding,pos
2647,,258,6,room,decent amount carrying long item,pos
2648,,258,6,back door bin,fit two litre bottle,pos
2649,,258,6,fixed cover,removable,pos
2650,,258,6,fixed cover,bit awkward remove,neg
2651,,258,6,fixed cover,put lose,neg
2652,,258,6,fixed cover,complaint,neg
2653,,258,6,back,quite easy child seat,pos
2654,3956,258,7,door bin back,big,pos
2655,,258,7,door bin front,even larger,pos
2656,,258,7,practicality,good job,pos
2657,3957,258,8,room,flask fit easy,pos
2658,,258,8,room,incredible,pos
2659,,258,8,storage bit,unpleased,neg
2660,,258,8,storage,secret cabin,pos
2661,,258,8,space,plenty steering,pos
2662,,258,8,glove box,reasonable size,neu
2663,,258,8,space,greatest,neg
2664,,258,8,room,much,neg
2665,,258,8,cup holder,wierdest,neg
2666,,258,8,cup holder,messy,neg
2667,,258,8,cup holder,scrappy,neg
2668,,258,8,cup holder,manual car get way,neg
2669,,258,8,storage tray,handy,pos
2670,,258,8,storage tray,far modern,pos
2671,,258,8,interior,mordern,pos
2672,,258,8,interior,date,pos
2673,3958,258,9,design,really nice,pos
2674,,258,9,slab,like,pos
2675,,258,9,entertaintment system,look great,pos
2676,,258,9,screen,huge,pos
2677,3959,258,10,map view,change make nice,pos
2678,,258,10,digital driver display,easy use,pos
2679,,258,10,entertaintment system,easy,pos
2680,,258,10,entertaintment system,problem,neg
2681,,258,10,entertaintment system,little bit lower,neg
2682,,258,10,system,nice,pos
2683,,258,10,system,easy use,pos
2684,,258,10,carplay,quite easily connect,pos
2685,,258,10,carplay,satnav running display,neg
2686,,258,10,carplay,shame,neg
2687,3960,258,11,quality,really really good,pos
2688,,258,11,material,super soft,pos
2689,,258,11,everything,feel solid,pos
2690,,258,11,steering,sport,pos
2691,,258,11,steering,lovely,pos
2692,,258,11,steering,expensive,pos
2693,,258,11,door top,little bit odd,neg
2694,,258,11,door top,quite hard,neg
2695,,258,11,door design,metal,pos
2696,,258,11,door design,like,pos
2697,,258,11,door handle,like,pos
2698,3961,258,12,door handle,light,pos
2699,,258,12,door handle,little bit natural,pos
2700,,258,12,door handle,slide finger underneath lot,pos
2701,,258,12,beeping,get neve,neg
2702,3962,258,13,panel,like,neg
2703,,258,13,panel,got nothing,neg
2704,,258,13,ergonomics,brilliant,pos
2705,,258,13,panel,big,neu
2706,3963,258,14,button,easy,pos
2707,,258,14,button,sensible place,pos
2708,,258,14,bulb,touch sensitive,pos
2709,,258,14,bulb,led,neu
2710,,258,14,light,nice,pos
2711,,258,14,light,bright,pos
2712,,258,14,light,clear,pos
2713,,258,14,bulds,love,pos
2714,3964,258,15,sit,quite low,pos
2715,,258,15,feel,like slightly grownup hatch,pos
2716,,258,15,driving position,transform quite high,pos
2717,,258,15,headroom,plenty,pos
2718,,258,15,seat,much adjustment,pos
2719,,258,15,electric seat,problem,neg
2720,,258,15,electric seat,spending age trying get exact angle,neg
2721,,258,15,seat,quite nice,pos
2722,,258,15,driving position,quite nice,pos
2723,,258,15,driving position,load interest,pos
2724,,258,15,steering,gonna problem getting cpomfortable,pos
2725,3965,258,16,seat,sporty,pos
2726,,258,16,seat,leather trimmed,pos
2727,,258,16,pedal,aluminium,neu
2728,,258,16,pedal,nice,pos
2729,,258,16,pedal,sport,pos
2730,,258,16,wheel,bigger,pos
2731,3966,258,17,-,-,-
2732,3967,258,18,-,-,-
2733,3968,258,19,-,-,-
2734,3969,258,20,event,fake,neg
2735,,258,20,exhaust,fake,neg
2736,,258,20,exhaust,worse,neg
2737,3970,258,21,exhaust,fake,neg
2738,,258,21,screen,really cool,pos
2739,,258,21,panel,shiny,pos
2740,,258,21,panel,long,neu
2741,,258,21,panel,black,neu
2742,,258,21,panel,touch screen,neu
2743,,258,21,panel,covered fingerprint,neu
2744,3971,258,22,-,-,-
2745,3972,258,23,-,-,-
2746,3973,258,24,sitting position,confusing,neg
2747,,258,24,sitting position,knee constantly touching,neg
2748,,258,24,sitting position,really annoying,neg
2749,,258,24,panel,blanked,neg
2750,,258,24,door,little insert,pos
2751,,258,24,door,strange,neu
2752,,258,24,panel,amazing,pos
2753,3974,258,25,car,plenty like,pos
2754,3975,258,26,ambient lighting,luck move,pos
2755,,258,26,Audi Badge,change color,pos
2756,,258,26,Audi Badge,super cool,pos
2757,,258,26,Audi Badge,favourite,pos
2758,,258,26,ambient lighting,various different scheme,pos
2759,3976,258,27,-,-,-
2760,3977,258,28,front passenger seat,anchor point,pos
2761,,258,28,child seat,carry three,pos
2762,3978,258,29,-,-,-
2763,3979,258,30,traction,exciting,pos
2764,,258,30,storage pouch,special,pos
2765,3980,258,31,suspension,lowered,neu
2766,,258,31,suspension,stiffened,neg
2767,,258,31,bump,quite firm,neg
2768,,258,31,bump,bit like orpathedic mattress,neu
2769,,258,31,bump,uncomfortable,neu
2770,,258,31,bump,alright,neu
2771,,258,31,sport model,can't normal suspension,neg
2772,,258,31,deductive suspension,pay extra,neg
2773,,258,31,comfort mode,really comfy,pos
2774,,258,31,sport mode,stiff,neg
2775,,258,31,sport mode,firmer,neg
2776,,258,31,steering,really good,pos
2777,,258,31,steering,sensitive,pos
2778,,258,31,steering,turning bit,pos
2779,,258,31,steering turn,responsive,pos
2780,,258,31,steering turn,insensitive,neg
2781,,258,31,town,dead easy maneuver,pos
2782,,258,31,steering,fighty yet responsive,pos
2783,,258,31,steering,great,pos
2784,,258,31,automatic gearbox,great,neg
2785,,258,31,gearbox,really unresponsive,neg
2786,,258,31,value money,great,neg
2787,,258,31,speed,cruising around,pos
2788,,258,31,round town,get nerve,pos
2789,3981,258,32,power,enough,neu
2790,,258,32,sound,quiet quiet,neg
2791,,258,32,sound,problem,neg
2792,,258,32,economy,could little better,neg
2793,,258,32,diesel engine,low pulling power,pos
2794,,258,32,drive,two wheel,neu
2795,,258,32,drive version,absolutely fine,pos
2796,,258,32,grip,well enough,pos
2797,,258,32,offroading,mild,neu
2798,,258,32,petrol model,high powered,pos
2799,,258,32,petrol model,get little expensive,neg
2800,,258,32,cruising,quite quick,pos
2801,,258,32,car,relaxing,pos
2802,,258,32,speed,stable,pos
2803,3982,258,33,sound,noisy,pos
2804,,258,33,sound,tire noise,neu
2805,,258,33,sound,wind flutter,neu
2806,,258,33,sound,tooo bad,neu
2807,3983,258,34,sound,generally quiet,pos
2808,,258,34,sound,quieter BMW X1,pos
2809,,258,34,drive,sharper,pos
2810,,258,34,grip,better,pos
2811,,258,34,drive,intuitive,pos
2812,,258,34,handle,really quite good,pos
2813,,258,34,going round,grip go round,pos
2814,,258,34,sporting suspension,help,pos
2815,,258,34,sporting suspension,extra kind firmness,neg
2816,,258,34,sporting suspension,stop car leading bend,neg
2817,,258,34,feel,really planted,pos
2818,,258,34,feel,pointy,pos
2819,,258,34,corner,quite surprised well go,pos
2820,,258,34,corner,definitely lot better old Q3,pos
2821,3984,258,35,-,-,-
2822,3985,258,36,car,really good,pos
2823,,258,36,car,small,neu
2824,,258,36,car,premium,neu
2825,,258,36,type,SUV,neu
2826,3986,259,1,RS5 look,rather scary,neg
2827,,259,1,RS5,could crowning glory,pos
2828,,259,1,drive system,sophisticated,pos
2829,,259,1,price,potentially thorny issue,neg
2830,,259,1,price,undeniably money rival,neg
2831,,259,1,mile,,pos
2832,,259,1,equipment,,pos
2833,,259,1,power,,pos
2834,,259,1,car,could best lot,pos
2835,3987,259,2,-,-,-
2836,3988,259,3,steering mode,nice touch,pos
2837,,259,3,steering comfort mode,slightly lighter,pos
2838,,259,3,steering,world's wanted,pos
2839,,259,3,steering,accurate,pos
2840,,259,3,steering,precise,pos
2841,,259,3,corner,steer beautifully round,pos
2842,,259,3,steering,lot field,neg
2843,,259,3,steering,shame,neg
2844,,259,3,steering,lot field,neg
2845,,259,3,carbon ceramic disc,optional,neu
2846,,259,3,carbon ceramic disc,worked beautifully,pos
2847,,259,3,steering,slight issue field,neg
2848,,259,3,gearbox,difficult modulate smoothly,neg
2849,3989,259,4,clutch,work fantastically,pos
2850,,259,4,clutch,change fast,pos
2851,,259,4,clutch,smooth,pos
2852,,259,4,clutch,precise,pos
2853,,259,4,clutch,interesting,pos
2854,3990,259,5,engine,best bit,pos
2855,,259,5,engine,blinding,pos
2856,,259,5,torque,powerful,pos
2857,,259,5,sound,nut,pos
2858,3991,259,6,sound,wow,pos
2859,3992,259,7,drive,incredible,pos
2860,,259,7,drive,amazing,pos
2861,,259,7,handle,really nice,pos
2862,,259,7,drive,four wheel,neu
2863,,259,7,comfort mode,ride quite well,pos
2864,,259,7,ride,surpeise,pos
2865,3993,259,8,handle,nicely,pos
2866,,259,8,stop,really nicely,pos
2867,,259,8,handling,feel heavy,pos
2868,,259,8,traction,really impressive,pos
2869,,259,8,engine,nicely,pos
2870,,259,8,handling,nicely,pos
2871,,259,8,steering,nicely,pos
2872,,259,8,brake,really pulled,pos
2873,3994,259,9,car,blinding good,pos
2874,,259,9,car,surprise,pos
2875,,259,9,car,car,pos
2876,,259,9,overall,nine mark,pos
2877,3995,261,1,-,-,-
2878,3996,261,2,look,pretty good,pos
2879,3997,261,3,-,-,-
2880,3998,261,4,-,-,-
2881,3999,261,5,entertaintment,definitely dissapoint,neg
2882,,261,5,engine,fantastic,pos
2883,,261,5,engine,complete joy,pos
2884,,261,5,handle,well,pos
2885,4000,261,6,corner handling,really lean,pos
2886,,261,6,corner handling,completely unintimidating,pos
2887,,261,6,feedback,quite good,pos
2888,,261,6,speed,much sparkle,neg
2889,,261,6,practicality,miss,neg
2890,4001,261,7,A5,pretty good,pos
2891,,261,7,back,bit screen,neu
2892,4002,261,8,boot,plenty luggage,pos
2893,4003,261,9,driving position,decent,pos
2894,,261,9,car,quite refined,pos
2895,4004,261,10,price,cheap,pos
2896,,261,10,price,comparable,neu
2897,,261,10,price,couple grand automatic M3,neu
2898,4005,261,11,gearbox,automatic,neu
2899,4006,261,12,price,pricey,neu
2900,4007,261,13,drive,little bit disappointed,neg
2901,,261,13,drive,great fun,pos
2902,4008,261,14,ending,brilliant,pos
2903,,261,14,ending,like lot,pos
2904,,261,14,verdict,four star,neu
2905,4009,262,1,Audi A one,identically Volkswagen Polo,pos
2906,,262,1,Audi A one,way fruity,pos
2907,,262,1,Audi A one,exciting,pos
2908,4010,262,2,price,bit expensive Volkswagon Polo,neg
2909,4011,262,3,look,really good looking,pos
2910,,262,3,car,extra sporty bit piece,pos
2911,,262,3,bodywork,two tone,pos
2912,,262,3,blade pane,lovely,pos
2913,,262,3,look,great,pos
2914,,262,3,interior design,life upto exterior look,pos
2915,,262,3,dash design,really really cool,pos
2916,,262,3,dash angle,like,pos
2917,,262,3,shape around instrument,cool,pos
2918,,262,3,trim,lot metallic,pos
2919,,262,3,door plastic,look scratchy,neg
2920,,262,3,door plastic,budget,neg
2921,,262,3,door plastic,bit shame,neg
2922,,262,3,door plastic,worse VW Polo,neu
2923,,262,3,material,soft touch,pos
2924,,262,3,range,best bit,pos
2925,,262,3,digital instrument,look really smart,pos
2926,,262,3,digital instrument,clear,pos
2927,,262,3,display,change le sporty,pos
2928,,262,3,dial,change size,pos
2929,,262,3,digital instrument,lovely lovely lovely,pos
2930,4012,262,4,main screen,central,neu
2931,,262,4,main screen,lovely,pos
2932,,262,4,main screen,quite easy use,pos
2933,,262,4,screen,click,neu
2934,,262,4,screen,vibrate,neu
2935,,262,4,screen,response faster,pos
2936,,262,4,screen,great inversion,pos
2937,,262,4,screen,slightly larger,pos
2938,,262,4,normal screen,decent enough,pos
2939,,262,4,satellite navigation,really need,neg
2940,,262,4,satnav,really need,neg
2941,,262,4,everything,dead simple,pos
2942,,262,4,everything,classic Audi,neu
2943,,262,4,climate control,easy use,pos
2944,,262,4,USB,old fashioned,pos
2945,,262,4,USB,good old,pos
2946,4013,262,5,driving position,really good,pos
2947,,262,5,steering,lot adjustment,pos
2948,,262,5,headroom,enough,pos
2949,,262,5,seat,go quite low,neg
2950,,262,5,seat,go way,pos
2951,,262,5,view,get good small,pos
2952,4014,262,6,door mirror controller,electric,neu
2953,,262,6,door mirror controller,slightly annoying,neg
2954,,262,6,door mirror controller,fiddly,neg
2955,,262,6,door mirror controller,need small hand,neg
2956,,262,6,stereo volume control,hard reach,neg
2957,,262,6,upgraded sound system,sound really good,pos
2958,,262,6,seat,heated,pos
2959,4015,262,7,-,-,-
2960,4016,262,8,-,-,-
2961,4017,262,9,-,-,-
2962,4018,262,10,storage,right,neu
2963,,262,10,cup holder,perfect espresso cup,pos
2964,,262,10,drawer,little,neg
2965,,262,10,door bin,really large,pos
2966,,262,10,glove box,right,neu
2967,,262,10,glove box,nothing special,neu
2968,,262,10,door bin,impressive,pos
2969,,262,10,rear door bin,really big,pos
2970,,262,10,rear door bin,pretty much big front,pos
2971,4019,262,11,room,decent,pos
2972,,262,11,back,really spacious,pos
2973,,262,11,car,small,neg
2974,,262,11,floor,lump,neg
2975,,262,11,window ledge,quite high,neg
2976,,262,11,view,hard get,neg
2977,,262,11,carrying three back,great,neg
2978,,262,11,headroom (people six foot),fine,pos
2979,4020,262,12,coat hook,little,neg
2980,,262,12,coat,really laborious,neg
2981,,262,12,back seat,padded pocket,pos
2982,,262,12,charging socket,kind,neg
2983,,262,12,charging socket,great,neg
2984,,262,12,armrest,,neg
2985,,262,12,fix cover,really really hard remove,neg
2986,,262,12,fix cover,annoying,neg
2987,,262,12,back,alright,neu
2988,,262,12,back room,enough maneuver,neu
2989,,262,12,wheel arch intrusion,hardly,pos
2990,,262,12,wheel arch intrusion,kinda slide,neu
2991,,262,12,roofline,problem,neg
2992,,262,12,back roofline,quite low,neg
2993,,262,12,headroom,people might bang head,neg
2994,4021,262,13,boot,decent size,pos
2995,,262,13,car,small,neg
2996,,262,13,load lift,none,pos
2997,,262,13,load lift,great,pos
2998,,262,13,net,good tying stuff,pos
2999,,262,13,boot floor,adjustable,pos
3000,,262,13,car,space saver,pos
3001,,262,13,storage underneath,single mixer,neu
3002,,262,13,storage underneath,pretty nice,pos
